u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
H4306GC4,SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator,23990,31990,25% off,20823,2057,4.4,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-253-l-frost-free-double-door-3-star-refrigerator/p/itm949def2bc9705?pid=RFRFZ928SXZVVCDJ&lid=LSTRFRFZ928SXZVVCDJSCZLAF&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&spotlightTagId=BestsellerId_j9e%2Fabm%2Fhzg&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFZ928SXZVVCDJ.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:40.456260+05:30
9K5L5VNC,SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  with Digi Touch Cool,16690,21990,24% off,9653,1163,4.4,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-198-l-direct-cool-single-door-4-star-refrigerator-base-drawer-digi-touch/p/itm801bf56c6b028?pid=RFRGFWVAJGMBKBRM&lid=LSTRFRGFWVAJGMBKBRMICRYZG&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRGFWVAJGMBKBRM.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:40.609070+05:30
IHP7PTT7,LG 190 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer  with Smart Inverter Compressor,16990,21490,20% off,9017,980,4.5,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From LG']",https://www.flipkart.com/lg-190-l-direct-cool-single-door-5-star-refrigerator-base-drawer-smart-inverter-compressor/p/itm810ce92a16596?pid=RFRFX5PHZGKUHFZC&lid=LSTRFRFX5PHZGKUHFZC4CRVS2&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFX5PHZGKUHFZC.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:40.760693+05:30
IBKT6W0G,LG 260 L Frost Free Double Door Top Mount 3 Star Refrigerator  with Smart Inverter,24490,33690,27% off,16386,1973,4.4,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor from LG']",https://www.flipkart.com/lg-260-l-frost-free-double-door-top-mount-3-star-refrigerator-smart-inverter/p/itme01a20547384b?pid=RFRGYRZDBHUEFEFW&lid=LSTRFRGYRZDBHUEFEFWXEFAHP&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRGYRZDBHUEFEFW.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:40.931177+05:30
JI6CLYNV,SAMSUNG 192 L Direct Cool Single Door 2 Star Refrigerator,12790,14990,14% off,34571,3247,4.4,"['Linear Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-192-l-direct-cool-single-door-2-star-refrigerator/p/itm2594de17e8c4d?pid=RFRFZ928ZMW8TWTC&lid=LSTRFRFZ928ZMW8TWTCNCA8IM&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFZ928ZMW8TWTC.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.083196+05:30
QRZX8IS7,LG 260 L Frost Free Double Door Top Mount 3 Star Convertible Refrigerator  with Smart Inverter,24990,36390,31% off,7740,723,4.4,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor from LG']",https://www.flipkart.com/lg-260-l-frost-free-double-door-top-mount-3-star-convertible-refrigerator-smart-inverter/p/itme8e4741228ce3?pid=RFRGYRZDHMFBJCGZ&lid=LSTRFRGYRZDHMFBJCGZHY0UXX&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRGYRZDHMFBJCGZ.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.235940+05:30
ZB267LNO,LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,15990,18990,15% off,35168,3408,4.4,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From LG']",https://www.flipkart.com/lg-190-l-direct-cool-single-door-4-star-refrigerator-base-drawer/p/itm5a4791ce01dcd?pid=RFRFGYGHU7AJETNZ&lid=LSTRFRFGYGHU7AJETNZ0G7T8G&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFGYGHU7AJETNZ.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.412045+05:30
Q8C1OKIK,Godrej 185 L Direct Cool Single Door 2 Star Refrigerator,11990,16350,26% off,2977,296,4.3,"['Reciprocatory Compressor', 'Built-in Stabilizer', '1 Year Comprehensive Warranty on Product and 5 Years on Motor']",https://www.flipkart.com/godrej-185-l-direct-cool-single-door-2-star-refrigerator/p/itmccc01fd866563?pid=RFRG9722JAW3GDED&lid=LSTRFRG9722JAW3GDEDDOOWHD&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRG9722JAW3GDED.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.563717+05:30
HRMV0918,SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,16490,19990,17% off,12460,1340,4.4,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-198-l-direct-cool-single-door-4-star-refrigerator-base-drawer/p/itmba96a5f44e5c3?pid=RFRFZG7MDRAEG9EF&lid=LSTRFRFZG7MDRAEG9EFGNLEQH&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFZG7MDRAEG9EF.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.716289+05:30
142QQQ77,SAMSUNG 253 L Frost Free Double Door 3 Star Convertible Refrigerator,25090,34990,28% off,11872,1158,4.4,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-253-l-frost-free-double-door-3-star-convertible-refrigerator/p/itmf75fa1554bad3?pid=RFRFNDEEJ28SNQPG&lid=LSTRFRFNDEEJ28SNQPGEJ3YHJ&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFNDEEJ28SNQPG.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:41.871278+05:30
JQB5M8Q9,SAMSUNG 198 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer,17690,21990,19% off,54122,6234,4.5,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-198-l-direct-cool-single-door-5-star-refrigerator-base-drawer/p/itm1f53955cd314c?pid=RFRFNDEEWBH9CJWV&lid=LSTRFRFNDEEWBH9CJWVTZCH7S&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFNDEEWBH9CJWV.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.023558+05:30
R063K51X,LG 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,15990,23899,33% off,7148,661,4.4,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years Warranty on Compressor from LG']",https://www.flipkart.com/lg-190-l-direct-cool-single-door-4-star-refrigerator-base-drawer/p/itm7e0807d22bdb1?pid=RFRFPYDEJG7KWR4P&lid=LSTRFRFPYDEJG7KWR4PGZJNMX&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFPYDEJG7KWR4P.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.178390+05:30
PDTAIANT,SAMSUNG 253 l Frost Free Double Door 2 Star Refrigerator,21990,26990,18% off,6936,718,4.4,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-253-l-frost-free-double-door-2-star-refrigerator/p/itm4227f95ad36b0?pid=RFRFZ928WHJFWXDC&lid=LSTRFRFZ928WHJFWXDCH7GMDM&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFZ928WHJFWXDC.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.330063+05:30
XUX1QNIJ,SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,16490,19990,17% off,54122,6234,4.5,"['Digital Inverter Compressor', 'Built-in Stabilizer', '1 Year on Product and 10 Years on Compressor From Samsung']",https://www.flipkart.com/samsung-198-l-direct-cool-single-door-4-star-refrigerator-base-drawer/p/itmd98c9be1e7f71?pid=RFRFZCFCAZHDWHNG&lid=LSTRFRFZCFCAZHDWHNGPEYPFZ&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFZCFCAZHDWHNG.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.498926+05:30
1RK3MKWD,Whirlpool 245 L Frost Free Double Door 3 Star Refrigerator,22190,29700,25% off,317,40,4.2,"['Inverter Compressor', 'Built-in Stabilizer', '1 Year Comprehensive Warranty on Product and 9 Years Warranty on Compressor']",https://www.flipkart.com/whirlpool-245-l-frost-free-double-door-3-star-refrigerator/p/itm9648997f0064b?pid=RFRGFH34YQHWMH4P&lid=LSTRFRGFH34YQHWMH4PS7QKRX&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRGFH34YQHWMH4P.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.652750+05:30
AURSFJS3,Haier 53 L Direct Cool Single Door 2 Star Refrigerator,6990,12500,44% off,384,28,4.2,"['Reciprocatory Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 5 Years Warranty on Compressor from Haier']",https://www.flipkart.com/haier-53-l-direct-cool-single-door-2-star-refrigerator/p/itmeee07b7c2bee2?pid=RFRFVFQC3GUFDY7X&lid=LSTRFRFVFQC3GUFDY7XHLF5KU&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFVFQC3GUFDY7X.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.806635+05:30
656396SL,LG 190 L Direct Cool Single Door 4 Star Refrigerator,14990,18690,19% off,783,65,4.5,"['Smart Inverter Compressor', 'Built-in Stabilizer', '1 Year Warranty on Product and 10 Years Warranty on Compressor from LG']",https://www.flipkart.com/lg-190-l-direct-cool-single-door-4-star-refrigerator/p/itm6b59c7da212ed?pid=RFRFPYDECWYEWZSV&lid=LSTRFRFPYDECWYEWZSVGY88XA&marketplace=FLIPKART&q=fridge&store=j9e%2Fabm%2Fhzg&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=058397a9-af37-49d4-ab54-ad9498a82528.RFRFPYDECWYEWZSV.SEARCH&ppt=None&ppn=None&ssid=ckhjkbmcio0000001666437936527&qH=2be977f3ff92dd10,2022-10-22 16:54:42.961923+05:30
