u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
7IBRD0FU,"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey",9990,11250,11% off,63773,5995,4.4,"['1450 rpm Max Speed', '5 Star Rating', '2 Years\n  Comprehensive Warranty and 5 Years Warranty on Wash Motor and Prime Mover\n  from Whirlpool']",https://www.flipkart.com/whirlpool-7-kg-5-star-turbo-scrub-technology-semi-automatic-top-load-grey/p/itm82ee7ce49e04c?pid=WMNFH8WMMYH8WVAQ&lid=LSTWMNFH8WMMYH8WVAQ3WTUET&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_7DkkcW0jQY39xXbnOl0sKH2QRVy0uRf8zWTPS7eW08Hj3Rfk7kWTy%2Fb59kjHjdzg8ox77JN6fl%2BR6oGDzQncEA%3D%3D&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:16.252103+05:30
KI9CSEO3,"Whirlpool 7 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey",15690,19550,19% off,28085,2165,4.3,"['740 rpm Max Speed', '5 Star Rating', '2 Years on Product and 5 Years on Motor']",https://www.flipkart.com/whirlpool-7-kg-5-star-hard-water-wash-fully-automatic-top-load-grey/p/itm3467d9d1dad5f?pid=WMNFNAYPAYSZGKXV&lid=LSTWMNFNAYPAYSZGKXVWLFKYB&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_7DkkcW0jQY39xXbnOl0sKH2QRVy0uRf8zWTPS7eW08GKVaSL%2FYAvOwxy0DPFdXe051uKE8o3P3bkFw6eHYfCZQ%3D%3D&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:16.685355+05:30
A6A9TO9U,"realme TechLife 7 kg 5 Star Rating Semi Automatic Top Load White, Black",7690,12490,38% off,5261,651,4.2,"['1400 RPM Max Speed', '5 Star Rating', '2 Years Comprehensive and 5 Years on Wash Motor']",https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNGBFX49DZJWFKZ.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:17.142880+05:30
NBGZ5VBF,SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver,13990,16800,16% off,65833,5160,4.4,"['680 rpm Max Speed', '3 Star Rating', '2 Years on Product and 2 Years on Motor from Samsung']",https://www.flipkart.com/samsung-6-5-kg-diamond-drum-feature-fully-automatic-top-load-silver/p/itme1ba4fde1563a?pid=WMNFV6ZYDFQFJGT5&lid=LSTWMNFV6ZYDFQFJGT5TJW2UD&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&spotlightTagId=BestsellerId_j9e%2Fabm%2F8qx&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNFV6ZYDFQFJGT5.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:17.575624+05:30
OIH7ETMI,"LG 7 kg 5 star rating and Wind jet dry Semi Automatic Top Load Grey, White",10990,16090,31% off,6213,468,4.5,"['1350 rpm Max Speed', '5 Star Rating', '2 Years Comprehensive Warranty on product and 5 Years on Motor from LG']",https://www.flipkart.com/lg-7-kg-5-star-rating-wind-jet-dry-semi-automatic-top-load-grey-white/p/itmc9d497e9b58bb?pid=WMNG4VNTJAUVBCKN&lid=LSTWMNG4VNTJAUVBCKNBMH2FY&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNG4VNTJAUVBCKN.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:18.028023+05:30
QXY0QQYY,"IFB 6 kg 5 Star 2X Power Steam,Hard Water Wash Fully Automatic Front Load with In-built Heater White",20490,26390,22% off,5325,433,4.2,"['800 rpm Max Speed', '5 Star Rating', '4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support']",https://www.flipkart.com/ifb-6-kg-5-star-2x-power-steam-hard-water-wash-fully-automatic-front-load-in-built-heater-white/p/itm3bf21ef8dc5e7?pid=WMNGDMYHAKGZHEPK&lid=LSTWMNGDMYHAKGZHEPKZXNDIY&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNGDMYHAKGZHEPK.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:18.449351+05:30
4NFT2B4U,"MarQ by Flipkart 6 kg 5 Star Rating Semi Automatic Top Load White, Maroon",6490,10010,35% off,50168,5705,4.3,"['1350 RPM Max Speed', '5 Star Rating', '2 Years Comprehensive and 5 Years on Wash Motor from MarQ by Flipkart']",https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-semi-automatic-top-load-white-maroon/p/itm125a12d8f3fef?pid=WMNFMKPKZYYJAQWD&lid=LSTWMNFMKPKZYYJAQWD0RGH7K&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNFMKPKZYYJAQWD.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:18.888168+05:30
FEB8OJVK,"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey",8740,11100,21% off,63773,5995,4.4,"['1400 rpm Max Speed', '5 Star Rating', '2 Years\n  Comprehensive Warranty and 5 Years Warranty on Wash Motor and Prime Mover\n  from Whirlpool']",https://www.flipkart.com/whirlpool-6-kg-5-star-turbo-scrub-technology-semi-automatic-top-load-grey/p/itmb6b736202c98b?pid=WMNFZC36AEHYZCEZ&lid=LSTWMNFZC36AEHYZCEZMHOPDN&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_7DkkcW0jQY39xXbnOl0sKH2QRVy0uRf8zWTPS7eW08EIyshbPRdrvI4RXzbTeomTL4NB%2BgHno%2FU90a4MAKeLZA%3D%3D&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:19.295366+05:30
BYSG8XAK,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Black, Grey",8190,13990,41% off,5261,651,4.2,"['1400 RPM Max Speed', '5 Star Rating', '2 Years Comprehensive and 5 Years on Wash Motor']",https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNEXRH6Z&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNGATRJPSSNF4BN.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:19.752084+05:30
P5QW0MLY,"SAMSUNG 8.5 kg Semi Automatic Top Load Black, Grey",13490,16190,16% off,13151,1047,4.4,"['1300 rpm Max Speed', '5 Star Rating', '1 Year Comprehensive Warranty on Product']",https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-black-grey/p/itme790b89fadbd4?pid=WMNGGSK8KGX8HQUM&lid=LSTWMNGGSK8KGX8HQUM8XOCUT&marketplace=FLIPKART&q=washingmachine&store=j9e%2Fabm%2F8qx&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=12747124-cb94-4a4f-8c41-ded19491183c.WMNGGSK8KGX8HQUM.SEARCH&ppt=None&ppn=None&ssid=s7ud9743sw0000001665916623691&qH=a571f4db750e946c,2022-10-16 16:06:20.176523+05:30
