u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
S6OH6S6F,Pureit Max Water Saver 10 L RO + UV + MF Water Purifier with Eco Recovery Technology,13999,22500,37% off,6717,1032,4.5,"['Electrical & Storage', 'Filtration Capacity: 24 L/hr', '1 Year Comprehensive Domestic Warranty on All Parts excluding Consumables & Germkill Kit. Technician Visit, if applicable, will be charged to the customer.']",https://www.flipkart.com/pureit-max-water-saver-10-l-ro-uv-mf-purifier-eco-recovery-technology/p/itm7f39a109128ae?pid=WAPFSKAFTNGVZA6F&lid=LSTWAPFSKAFTNGVZA6FRFFKSI&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_MRKAUpHUVXTAS7bfu8S3TdBN09GGtY3cVWd1ullGsIQ2nwlfsgQn98Zsj%2ByXckOZkOYcn6AbWlT133oPoRNe6A%3D%3D&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:34.820762+05:30
GWLUQ5ZO,Pureit by HUL Copper+Mineral RO+UV+MF 8 L RO + UV Water Purifier with Copper Charge Technology,22490,27990,19% off,2516,383,4.5,"['Electrical & Storage', '1 Year Comprehensive Domestic Warranty on All Parts excluding Consumables & Germkill Kit. Technician Visit, if applicable, will be charged to the customer.']",https://www.flipkart.com/pureit-hul-copper-mineral-ro-uv-mf-8-l-ro-uv-water-purifier-copper-charge-technology/p/itm9d14e431c6c58?pid=WAPFE2AZAG8YTSPM&lid=LSTWAPFE2AZAG8YTSPMTMAGHH&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_MRKAUpHUVXTAS7bfu8S3TdBN09GGtY3cVWd1ullGsIRmlZ%2FuiC1gVVh%2FwpImPS7LAjXR8nDnhwJQXyGA1ajs6w%3D%3D&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:35.137272+05:30
FGJDYLHA,Aqua Fresh EPICAQUA+RO+UV+UF+TDSADJUSTER 15 L RO + UV + UF + ATDS Water Purifier,4276,16500,74% off,4806,775,4.1,"['Electrical & Storage', 'Filtration Capacity: 12 L/hr', ""warranty on Moter/Smps available from Manufacturer. But Installation amount will be paid by customer 500-700/- . If any problem during warranty period, then buyer will courier to Manufacturer or service center address after that Manufacturer will replace MOTER/SMPS (Manufacturer will courier parts and it will get delivered to customer's address within maximum 4-6 days (working days) and every visit will be chargeable after the installation (RS300/-) All service will be chargeable.""]",https://www.flipkart.com/aqua-fresh-epicaqua-ro-uv-uf-tdsadjuster-15-l-ro-uv-uf-atds-water-purifier/p/itm7d7c9c61fb4eb?pid=WAPFJHYWBYVYKUVM&lid=LSTWAPFJHYWBYVYKUVMIYNT1U&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPFJHYWBYVYKUVM.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:35.451025+05:30
JVZJGDFC,Aquagrand SkyLand 18 Ltr RO + UV + UF + TDS Water Purifier 18 L RO + UV + UF + TDS Water Purifier,4680,14500,67% off,12025,1910,4,"['Electrical & Storage', 'Filtration Capacity: 18 L/hr', '6 Months offsite warranty on all electronic parts, installation will be provided by seller, buyer has to pay RS. 500-700 for installation, our technician will visit buyer within 24 to 48 hours for query/installation 08769114059 between 10 am to 6 pm. After installation visit will be chargeable. SUNDAY closed.']",https://www.flipkart.com/aquagrand-skyland-18-ltr-ro-uv-uf-tds-water-purifier-l/p/itm9deac384213d9?pid=WAPFT5AGGPGJMU7Z&lid=LSTWAPFT5AGGPGJMU7ZZFJDWO&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&spotlightTagId=BestsellerId_j9e%2Fabm%2Fi45&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPFT5AGGPGJMU7Z.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:35.866674+05:30
M17E603D,Aqua Fresh Wave COPPER MINERAL 15 L RO + UV + UF + TDS Water Purifier,4844,13999,65% off,1978,300,4,"['Electrical & Storage', 'Filtration Capacity: 12 L/hr', 'ONE YEAR OFFSITE WARRANTY ON ALL ELECTRONIC PARTS , INSTALLATION WILL BE PROVIDED BY SELLER, BUYER HAS TO PAY RS. 400-700 FOR INSTALLATION OUR TECHNICIAN WILL VISIT BUYER WITH IN 24 TO 48 HOURS for query/installation 8178961873 between 10 am to 6 pm. after installation every visit will be chargeable 300. SUNDAY closed']",https://www.flipkart.com/aqua-fresh-wave-copper-mineral-15-l-ro-uv-uf-tds-water-purifier/p/itm0a566140c8d76?pid=WAPFSYKGYWQHG3UG&lid=LSTWAPFSYKGYWQHG3UGR5DZN7&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPFSYKGYWQHG3UG.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:36.173685+05:30
Q8OZJWGE,KENT ULTRA STORAGE 8 L UV + UF Water Purifier,7490,9000,16% off,4346,551,4,"['Electrical & Storage', 'Filtration Capacity: 60 L/hr', '1 year domestic manufacturer warranty']",https://www.flipkart.com/kent-ultra-storage-8-l-uv-uf-water-purifier/p/itm0577adba7766a?pid=WAPEGN5JUZERJDGD&lid=LSTWAPEGN5JUZERJDGDKKOCPL&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPEGN5JUZERJDGD.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:36.465038+05:30
BIALI7F3,Aquagrand AquaXCrux Black Model With Copper Filter 12 L RO + UV + UF + Copper + TDS Control Water Puri...,4860,12500,61% off,104,15,4.4,"['Electrical & Storage', 'Filtration Capacity: 12 L/hr', '6 Months offsite warranty on all electronic parts, installation will be provided by seller, buyer has to pay RS. 500-700 for installation, our technician will visit buyer within 24 to 48 hours for query/installation 08769114059 between 10 am to 6 pm. After installation visit will be chargeable. SUNDAY closed.']",https://www.flipkart.com/aquagrand-aquaxcrux-black-model-copper-filter-12-l-ro-uv-uf-tds-control-water-purifier/p/itm53bb42e276df5?pid=WAPGGHAGMYZJBEFV&lid=LSTWAPGGHAGMYZJBEFVQZFJF5&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPGGHAGMYZJBEFV.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:36.936160+05:30
X8IXROGO,Pureit Advanced Plus RO+MF+MP 7 L RO + MF Water Purifier,7799,11399,31% off,3534,450,4.5,"['Electrical & Storage', 'Filtration Capacity: 12 L/hr', '1 Year Domestic Warranty']",https://www.flipkart.com/pureit-advanced-plus-ro-mf-mp-7-l-ro-mf-water-purifier/p/itmb9083e6b1f12c?pid=WAPG72BSUWWGYPHN&lid=LSTWAPG72BSUWWGYPHN5OLEBV&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_MRKAUpHUVXTAS7bfu8S3TdBN09GGtY3cVWd1ullGsIS86xxvRt%2Bk7y4EXFCZRNxLGB26R8b7j7yPmpp8rusk2A%3D%3D&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:37.257928+05:30
XUVT7LMG,KENT Ace Copper 8 L RO + UV + UF + TDS Control + UV in Tank + Copper Water Purifier,15999,21000,23% off,36851,4367,4.4,"['Electrical & Storage', '1 Year Warranty']",https://www.flipkart.com/kent-ace-copper-8-l-ro-uv-uf-tds-control-tank-water-purifier/p/itmb2e2cec561ff7?pid=WAPG6W3ZR9FJHYJU&lid=LSTWAPG6W3ZR9FJHYJU6PFW6X&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPG6W3ZR9FJHYJU.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:37.566222+05:30
VNMI6404,Kinsco Aqua Flame 15 L RO + UV + UF + Copper + TDS Control Water Purifier,4949,20000,75% off,62,20,4.4,"['Electrical & Storage', '1 Year Warranty on Electrical items. For every visit customer need to pay extra . For more info call 1800-212-6766 (Monday to Saturday) 10.00 a.m to 6.00 p.m.']",https://www.flipkart.com/kinsco-aqua-flame-15-l-ro-uv-uf-copper-tds-control-water-purifier/p/itma935a71282a79?pid=WAPGHHYDHG5NQPHB&lid=LSTWAPGHHYDHG5NQPHBJDXISB&marketplace=FLIPKART&q=waterpurifier&store=j9e%2Fabm%2Fi45&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=53367edc-5d5a-4c01-bc65-09946523fcd0.WAPGHHYDHG5NQPHB.SEARCH&ppt=None&ppn=None&ssid=7yjr3t4rrk0000001667798674956&qH=69862b5d72f8c6ef,2022-11-07 10:54:37.885787+05:30
