name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
SAMSUNG 6 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,52790,82400,35% off,3,0,5,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:47.814158+05:30
SAMSUNG Crystal 4K Pro 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV with Voice Search,79990,125900,36% off,8790,1041,4.4,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-23 22:50:47.815158+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:47.815158+05:30
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Google TV,99999,179900,44% off,325,75,4.7,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-23 22:50:47.815158+05:30
Infinix X3 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,25001,39999,37% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Domestic Warranty']",2022-09-23 22:50:47.815158+05:30
Xiaomi OLED Vision 138.8 cm (55 inches) 4K Ultra HD Smart Android TV with Dolby Vision IQ and Dolby At...,89999,199999,55% off,18,3,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 2 Years for Panel']",2022-09-23 22:50:47.816158+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:47.816158+05:30
KODAK 7XPRO Series 108 cm (43 inch) Full HD LED Smart Android TV,16999,24999,32% off,33141,7535,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:50:47.816158+05:30
LG 139 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,94999,219990,56% off,327,52,4.6,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:47.817158+05:30
Hisense U6G Series 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV With Full Array Local Dimming,47990,79990,40% off,492,90,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-23 22:50:47.817158+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:47.817158+05:30
Sansui 80 cm (32 inch) HD Ready LED Smart Android TV,13750,20990,34% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-23 22:50:48.644767+05:30
LG 80 cm (32 inch) Full HD LED Smart WebOS TV,21990,30490,27% off,0,0,0,"['Operating System: WebOS', 'Full HD 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:50:48.645768+05:30
MOTOROLA Revou 2 80 cm (32 inch) HD Ready LED Smart Android TV with Sound by boAt,10999,20000,45% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:48.645768+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:48.645768+05:30
Hyundai 109 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,25490,57990,56% off,19,8,4.1,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-23 22:50:48.645768+05:30
Mi Q1 189.34 cm (75 inch) QLED Ultra HD (4K) Smart Android TV,129999,199999,35% off,4741,630,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and Additional 1 Year for Panel']",2022-09-23 22:50:48.646768+05:30
Hyundai 98 cm (39 inch) HD Ready LED Smart Android Based TV,18990,34990,45% off,3,1,4.7,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-23 22:50:48.646768+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:48.646768+05:30
Coocaa Frameless 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with With 3 Years Warranty,26999,59999,55% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '3 Years Warranty on Product (Offer Valid Till 30 - Oct - 2022)']",2022-09-23 22:50:48.647768+05:30
Sansui 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio and DTS (Mystique Black) (...,24299,35390,31% off,192,25,4.1,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel']",2022-09-23 22:50:48.647768+05:30
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Google TV with Google TV,90240,139900,35% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:48.647768+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:48.647768+05:30
LG 81.28 cm (32 inch) Full HD LED Smart TV,16980,21990,22% off,0,0,0,"['Full HD 1366 x768 Pixels', '1 Year on Product']",2022-09-23 22:50:48.648768+05:30
Mi 4A Horizon Edition 108 cm (43 inch) Full HD LED Smart Android TV,24999,31999,21% off,36234,3182,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty and 2 Years for Panel']",2022-09-23 22:50:48.648768+05:30
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,51590,55000,6% off,0,0,0,"['Ultra HD (4K) Ultra HD 3840 x 2160 Pixels', '3 years warranty provided by the manufacture from the date of purchase']",2022-09-23 22:50:48.648768+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:48.648768+05:30
Coocaa 80 cm (32 inch) HD Ready LED Smart Android TV with HDR 10 Dolby Audio and Eye Care Technology,9999,25999,61% off,449,116,4.4,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Android', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'VA Panel', '1 Year Domestic Warranty']",2022-09-23 22:50:48.649768+05:30
Infinix X1 108 cm (43 inch) Full HD LED Smart Android TV with Eye Care Technology,24999,24999,0,14037,2110,4.2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Domestic Warranty']",2022-09-23 22:50:48.649768+05:30
SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,119990,222900,46% off,1209,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year comprehensive warranty and 1 year additional on Panel.']",2022-09-23 22:50:48.649768+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:48.650768+05:30
Candes 80 cm (32 inch) HD Ready LED TV,7490,22690,66% off,69,8,3.9,"['HD Ready 1366 x 768 Pixels', '20 Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Candes Domestic Warranty']",2022-09-23 22:50:48.650768+05:30
Candes 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,18990,48490,60% off,16,3,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Domestic Warranty from Candes']",2022-09-23 22:50:48.650768+05:30
Nokia 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,28999,45999,36% off,16075,2752,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:48.650768+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:48.651768+05:30
Sansui Prime Series 60 cm (24 inch) HD Ready LED TV with 20W Speaker (Black) (2021 Model),7499,12990,42% off,144,13,4.2,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-23 22:50:49.319162+05:30
SONY 139 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,99990,129990,23% off,9,1,4.8,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:49.319162+05:30
TCL P616 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio,33440,75990,55% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3860 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:49.320162+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:49.320162+05:30
SAMSUNG 139 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,134400,134900,0,11,0,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-23 22:50:49.320162+05:30
SAMSUNG QN90BAKL 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,101000,136900,26% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:50:49.321162+05:30
LG CX 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,190999,379990,49% off,3,1,5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:50:49.321162+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.321162+05:30
SONY 139 cm (55 Inch) Ultra HD (4K) LCD Smart Google TV,87900,129900,32% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3,840 x 2160 Pixels', '1 Year Warranty']",2022-09-23 22:50:49.321162+05:30
Nokia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,35999,59999,40% off,16075,2752,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.322162+05:30
KODAK 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos & Dolby Vision,58999,84999,30% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months Warranty on Accessories']",2022-09-23 22:50:49.322162+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:49.322162+05:30
LG 164 cm (65 Inch) OLED Ultra HD (4K) Smart WebOS TV,215990,399990,46% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty']",2022-09-23 22:50:49.323163+05:30
Hyundai 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,35990,97990,63% off,29,4,4.3,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-23 22:50:49.323163+05:30
Vu cinema TV 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,28999,50000,42% off,556,67,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.323163+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.323163+05:30
SAMSUNG The Frame 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,61990,91900,32% off,1209,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:50:49.324162+05:30
Infinix X3 80 cm (32 inch) HD Ready LED Smart Android TV,9499,17999,47% off,1509,271,4.1,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Domestic Warranty']",2022-09-23 22:50:49.324162+05:30
TCL C825 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV (Graphite Grey) (2021 Model) | Mini LED ...,129990,299990,56% off,10,0,5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:49.324162+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:49.324162+05:30
SONY X75K 125.7 cm (50 inch) Ultra HD (4K) LED Smart Google TV with Google TV,57940,85900,32% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:50:49.325162+05:30
TCL C715 Series 126 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...,53900,109990,50% off,605,99,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:49.325162+05:30
Vu cinema TV 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,35999,60000,40% off,692,90,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.325162+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:49.325162+05:30
TCL C725 126 cm (50 inch) QLED Ultra HD (4K) Smart Android TV (Black) 2021 Model Works with Video Call...,35990,110990,67% off,39,7,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:49.991767+05:30
KODAK CA Series 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,87999,149999,41% off,18401,5546,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-23 22:50:49.991767+05:30
Hisense A4G Series 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X,11990,24990,52% off,67,13,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-23 22:50:49.991767+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:49.991767+05:30
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,35940,57990,38% off,9,0,4.6,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '20W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-23 22:50:49.992767+05:30
Infinix X1 80 cm (32 inch) HD Ready LED Smart Android TV with Eye Care Technology,15999,17999,11% off,14037,2110,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Domestic Warranty']",2022-09-23 22:50:49.992767+05:30
Candes 80 cm (32 inch) HD Ready LED Smart Android TV,9490,27690,65% off,174,26,4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Candes Domestic Warranty']",2022-09-23 22:50:49.992767+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.992767+05:30
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,37910,59990,36% off,21,2,4.6,"['Ultra HD (4K) 3840*2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-23 22:50:49.993767+05:30
SAMSUNG 80 cm (32 inch) HD Ready LED TV,12990,16400,20% off,7048,675,4.3,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty and 1 Year Additional on Panel']",2022-09-23 22:50:49.993767+05:30
ONIDA 109 cm (43 inch) Ultra HD (4K) LED Smart VIDAA TV,23999,41990,42% off,811,158,4.4,"['Operating System: VIDAA', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product From Onida']",2022-09-23 22:50:49.993767+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:49.994767+05:30
TCL P715 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Full Screen & Handsfree Voice Contro...,31990,89990,64% off,955,102,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:50:49.994767+05:30
Hisense A71F Series 177 cm (70 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision and Dolby At...,89999,119990,24% off,67,12,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-23 22:50:49.994767+05:30
SAMSUNG BU8570UL 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,108979,147900,26% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:50:49.994767+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.995767+05:30
MarQ By Flipkart Innoview 108 cm (43 inch) Full HD LED Smart Android TV (43AAFHDM),23999,28999,17% off,6775,906,4.1,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:49.995767+05:30
TOSHIBA E35KP 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X (2022 Model),14990,24990,40% off,751,169,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product From Toshiba']",2022-09-23 22:50:49.995767+05:30
SONY 189 cm (75 inch) Ultra HD (4K) LED Smart Android TV,273900,379900,27% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Warranty on Product from Sony']",2022-09-23 22:50:49.995767+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:50:49.996767+05:30
LG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,55690,71990,22% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', '3 years warranty provided by the manufacture from the date of purchase']",2022-09-23 22:50:49.996767+05:30
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV with Voice Search,81999,129900,36% off,6888,1031,4.5,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel']",2022-09-23 22:50:49.996767+05:30
Hyundai 60 cm (24 inch) HD Ready LED TV,8999,15000,40% off,11,2,4.5,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-23 22:50:49.997768+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, (1GB RA...",6499,12999,50% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:50:49.997768+05:30
KODAK CA Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,28999,42999,32% off,18401,5546,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840X2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:50:50.761032+05:30
Cellecor 100 cm (40 inch) Full HD LED Smart Android TV,14499,25999,44% off,0,0,0,"['Operating System: Android', 'Full HD 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-23 22:50:50.761032+05:30
OnePlus Q1 Series 138.8 cm (55 inch) QLED Ultra HD (4K) Smart Android TV Sliding Soundbar,65999,99900,33% off,54,8,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 year warranty on product and 1 year warranty on panel']",2022-09-23 22:50:50.761032+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:50:50.761032+05:30
SONY Bravia 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,48990,66900,26% off,152,29,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-23 22:50:50.762032+05:30
SAMSUNG 165 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,119990,229990,47% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel']",2022-09-23 22:50:50.762032+05:30
PHILIPS 7600 Series 146 cm (58 inch) Ultra HD (4K) LED Smart Linux based TV,43999,89990,51% off,226,27,4.1,"['Operating System: Linux based', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Warranty Provided By the Manufacturer Upon Date of Purchase']",2022-09-23 22:50:50.762032+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:50:50.763032+05:30
TOSHIBA 80 cm (32 inch) HD Ready LED Smart VIDAA TV with VIDAA OS,12499,14990,16% off,233,31,4.3,"['Operating System: VIDAA', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:50:50.763032+05:30
SAMSUNG 8 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,134390,257900,47% off,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product.']",2022-09-23 22:50:50.763032+05:30
Hyundai 80 cm (32 inch) HD Ready LED TV,9990,18990,47% off,42,7,4.2,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-23 22:50:50.763032+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:50.764033+05:30
Vu Masterpiece 215 cm (85 inch) QLED Ultra HD (4K) Smart Android TV,259999,350000,25% off,22,6,4.2,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Vu Domestic Warranty']",2022-09-23 22:50:50.764033+05:30
LG 81.28 cm (32 inch) Full HD LED Smart TV,24215,31490,23% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:50.764033+05:30
LG UQ75 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,35290,49999,29% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) Ultra HD 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From LG']",2022-09-23 22:50:50.764033+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:50:50.765032+05:30
Thomson OATHPRO Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,22499,37999,40% off,26053,6926,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:50:50.765032+05:30
