u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
VODTC7U5,Mi 4X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,36999,49999,26% off,45725,4174,4.3,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year on Product and 1 Year Additional for Panel']",https://www.flipkart.com/mi-4x-138-8-cm-55-inch-ultra-hd-4k-led-smart-android-based-tv/p/itmf90a9d92f0a52?pid=TVSG22C4CQV6SJPH&lid=LSTTVSG22C4CQV6SJPH8LNAHQ&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_jRIQufdr3HSv5WbEJrVyjtaJ1rjuX%2Bm%2FJTOTtXY11OOP8C9LnUELQycCyLyr6s6UT3cIHT%2BTmF1baMqwEYAnPg%3D%3D&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:20.525751+05:30
9BFUKAP7,Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10925,1570,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",https://www.flipkart.com/adsun-80-cm-32-inch-hd-ready-led-smart-android-based-tv/p/itmffmnvy7khsuzx?pid=TVSFFMNVUVNS3SHF&lid=LSTTVSFFMNVUVNS3SHFVWHTAU&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_jRIQufdr3HSv5WbEJrVyjtaJ1rjuX%2Bm%2FJTOTtXY11OOkq47LT8c%2FCcGNBOtu7HzU2Rg1lC5CybcFNOAitJWp1w%3D%3D&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:20.979750+05:30
E1225ZRE,Mi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model),12499,24999,50% off,299209,28608,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 2 Years for Panel']",https://www.flipkart.com/mi-5a-80-cm-32-inch-hd-ready-led-smart-android-tv-dolby-audio-2022-model/p/itm98501ffa297ba?pid=TVSGD5CS2SDUUZGN&lid=LSTTVSGD5CS2SDUUZGNWGZUUA&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&spotlightTagId=BestsellerId_ckf%2Fczl&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSGD5CS2SDUUZGN.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:21.493751+05:30
CNOK1P1C,realme 80 cm (32 inch) HD Ready LED Smart Android TV,10999,17999,38% off,207392,23773,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Domestic Warranty, 2 Years on Panel']",https://www.flipkart.com/realme-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itm56d1cf16da75b?pid=TVSFRTJQTZVKTF6Y&lid=LSTTVSFRTJQTZVKTF6YTYQNP6&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSFRTJQTZVKTF6Y.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:21.922750+05:30
5807KD35,LG 80 cm (32 inch) HD Ready LED Smart WebOS TV,12999,21990,40% off,42111,3781,4.4,"['Operating System: WebOS', 'HD Ready 1366 x 768 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",https://www.flipkart.com/lg-80-cm-32-inch-hd-ready-led-smart-webos-tv/p/itm6207e6d122567?pid=TVSFTW4CSRW8PGDQ&lid=LSTTVSFTW4CSRW8PGDQSZQIO6&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSFTW4CSRW8PGDQ.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:22.391751+05:30
7YIGK2B6,OnePlus Y1S 108 cm (43 inch) Full HD LED Smart Android TV with Android 11 and Bezel-Less Frame,21999,31999,31% off,117623,10856,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Warranty and Additional 1 Year on Panel Provided By the Manufacturer From Date of Purchase']",https://www.flipkart.com/oneplus-y1s-108-cm-43-inch-full-hd-led-smart-android-tv-11-bezel-less-frame/p/itm178846d2e1567?pid=TVSGAXEVSNT3HBQA&lid=LSTTVSGAXEVSNT3HBQA27QSBA&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSGAXEVSNT3HBQA.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:22.822749+05:30
9BNRA8BE,SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,13499,18900,28% off,56885,5089,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty On Panel']",https://www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-smart-tizen-tv-2022-model/p/itm3c07ddc2dd25d?pid=TVSGHY2UZA9YHWQN&lid=LSTTVSGHY2UZA9YHWQNNQENTU&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSGHY2UZA9YHWQN.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:23.235750+05:30
D5RRONHZ,Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10925,1570,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",https://www.flipkart.com/adsun-smart-series-60-cm-24-inch-hd-ready-led-android-based-tv/p/itm6c4b3411aeb50?pid=TVSGAHZYEWJC9APV&lid=LSTTVSGAHZYEWJC9APVPDMHEN&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_jRIQufdr3HSv5WbEJrVyjtaJ1rjuX%2Bm%2FJTOTtXY11OP2CNwTIGQ43I452iAr2ucymjBOISHMgX9GYre8%2FcKUqw%3D%3D&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:23.667750+05:30
3OI24J8X,OnePlus Y1 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Audio,18999,27999,32% off,117623,10856,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 1 Year Additional Warranty for Panel']",https://www.flipkart.com/oneplus-y1-100-cm-40-inch-full-hd-led-smart-android-tv-dolby-audio/p/itmdcbd9784403b2?pid=TVSG25MMGB8NKFD8&lid=LSTTVSG25MMGB8NKFD8MWAMJF&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSG25MMGB8NKFD8.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:24.094751+05:30
ICQT83J8,realme NEO 80 cm (32 inch) HD Ready LED Smart Linux TV,9999,21999,54% off,27302,2437,4.3,"['Youtube', 'Operating System: Linux', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'Direct LED', '1 Year Warranty on Product and 2 Years Warranty on the Display Panel']",https://www.flipkart.com/realme-neo-80-cm-32-inch-hd-ready-led-smart-linux-tv/p/itm3493defce7f54?pid=TVSG6EFEFQTYNBMC&lid=LSTTVSG6EFEFQTYNBMCTRC86C&marketplace=FLIPKART&q=tvs&store=ckf%2Fczl&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=86fb57a7-e4ed-4f77-9872-684d77e1743b.TVSG6EFEFQTYNBMC.SEARCH&ppt=None&ppn=None&ssid=oljecazq5c0000001664386903722&qH=f3d320408efc5ab6,2022-09-28 23:11:24.547750+05:30
