u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
O5SI6ZEE,SAMSUNG EVO Plus 64 GB MicroSDXC Class 10 95 MB/s  Memory Card,519,1899,72% off,79421,0,4.3,[],https://www.flipkart.com/samsung-evo-plus-64-gb-microsdxc-class-10-95-mb-s-memory-card/p/itm466d58b7a666b?pid=ACCFUS9Q4YGKTPXZ&lid=LSTACCFUS9Q4YGKTPXZDI91AR&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_1&otracker=browse&fm=organic&iid=en_XmT6r7gKvcoD%2BkkwNIOy9jIPvPi2VzOpug6mbVHfSrbr0sWvcQxpUJFsQUHa0ETdQp99mk7pg2AkM2vwqwIzlQ%3D%3D&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:52.682505+05:30
8KRIG5G7,SanDisk Ultra 128 GB MicroSDHC Class 10 120 Mbps  Memory Card,899,2500,64% off,78966,0,4.2,[],https://www.flipkart.com/sandisk-ultra-128-gb-microsdhc-class-10-120-mbps-memory-card/p/itmd4ced9a2fdb62?pid=ACCFXNGYHZZTGZPU&lid=LSTACCFXNGYHZZTGZPUVD9UOW&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_2&otracker=browse&fm=organic&iid=en_XmT6r7gKvcoD%2BkkwNIOy9jIPvPi2VzOpug6mbVHfSrYPBtyLdl2r4Mw9fwCZ7yIrji5d%2B3OoBdi1QWB%2BFcQNDg%3D%3D&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:53.258506+05:30
4C3Q2H7Y,SanDisk Ultra 64 GB MicroSDHC Class 10 120 Mbps  Memory Card,429,1250,65% off,78966,0,4.2,[],https://www.flipkart.com/sandisk-ultra-64-gb-microsdhc-class-10-120-mbps-memory-card/p/itm3c44000f88683?pid=ACCFXNGY9XTRPMCH&lid=LSTACCFXNGY9XTRPMCHKBMXPA&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&spotlightTagId=BestsellerId_6bo%2Fjdy%2Ftby&srno=b_1_3&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCFXNGY9XTRPMCH.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:53.800505+05:30
3K4GNFOS,SanDisk Ultra 32 GB MicroSDHC Class 10 120 Mbps  Memory Card,303,625,51% off,78966,0,4.2,[],https://www.flipkart.com/sandisk-ultra-32-gb-microsdhc-class-10-120-mbps-memory-card/p/itmc25b1cbf5fc02?pid=ACCFXNGYT6YJZVHZ&lid=LSTACCFXNGYT6YJZVHZNHMHQJ&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_4&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCFXNGYT6YJZVHZ.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:54.359507+05:30
5TPCZXBE,SAMSUNG Evo Plus 128 GB MicroSDXC Class 10 130 MB/s  Memory Card,948,3999,76% off,20729,0,4.4,[],https://www.flipkart.com/samsung-evo-plus-128-gb-microsdxc-class-10-130-mb-s-memory-card/p/itmbab01b617ec93?pid=ACCG9NPXBYFFFH2V&lid=LSTACCG9NPXBYFFFH2VQIQBES&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_5&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCG9NPXBYFFFH2V.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:55.023505+05:30
F6MNFD3V,SAMSUNG Evo Plus 64 GB MicroSDXC Class 10 130 MB/s  Memory Card,478,1899,74% off,20729,0,4.4,[],https://www.flipkart.com/samsung-evo-plus-64-gb-microsdxc-class-10-130-mb-s-memory-card/p/itmf7c2fb2236ab1?pid=ACCG9NPXHEGZ2YK8&lid=LSTACCG9NPXHEGZ2YK81MI55U&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_6&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCG9NPXHEGZ2YK8.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:55.570505+05:30
XH35WZHQ,SanDisk 2 32 GB MicroSDHC Class 4 4 MB/s  Memory Card,263,600,56% off,52615,0,4.2,[],https://www.flipkart.com/sandisk-2-32-gb-microsdhc-class-4-mb-s-memory-card/p/itmejjyx6rvayetd?pid=ACCCRRQZJFYGNFRM&lid=LSTACCCRRQZJFYGNFRMHVI0QH&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_7&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCCRRQZJFYGNFRM.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:56.104506+05:30
NIG5X2FA,XCCESS 32GB Memory Card pack of 2 32 GB MicroSD Card Class 10 80 MB/s  Memory Card,585,1399,58% off,78,0,3.9,[],https://www.flipkart.com/xccess-32gb-memory-card-pack-2-32-gb-microsd-class-10-80-mb-s/p/itmb21cf54e1e53a?pid=ACCG7ZW2CG9VJQHF&lid=LSTACCG7ZW2CG9VJQHFQITDYV&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_8&otracker=browse&fm=organic&iid=en_XmT6r7gKvcoD%2BkkwNIOy9jIPvPi2VzOpug6mbVHfSrbzRc4u9QDooZrvRvPlGXx%2F1jhlYaZiyPHZw9VzGAcpaA%3D%3D&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:56.625506+05:30
HMOYOF9F,HP U1 32 GB MicroSDHC Class 10 100 MB/s  Memory Card,319,1377,76% off,156792,0,4.2,[],https://www.flipkart.com/hp-u1-32-gb-microsdhc-class-10-100-mb-s-memory-card/p/itmf5zyf6eyzwxvf?pid=ACCF5ZYFVZYTX6ZJ&lid=LSTACCF5ZYFVZYTX6ZJQ0WRXD&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_9&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCF5ZYFVZYTX6ZJ.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:57.157507+05:30
GEEV1UFB,SAMSUNG Evo Plus 256 GB MicroSDXC Class 10 130 MB/s  Memory Card,2049,10999,81% off,20729,0,4.4,[],https://www.flipkart.com/samsung-evo-plus-256-gb-microsdxc-class-10-130-mb-s-memory-card/p/itmfaf200e2fd722?pid=ACCG9NPXH6VNHKQK&lid=LSTACCG9NPXH6VNHKQKVBIT0T&marketplace=FLIPKART&store=6bo%2Fjdy%2Ftby&srno=b_1_10&otracker=browse&fm=organic&iid=cc7c81ac-7cf0-45e1-8775-0547efa2b666.ACCG9NPXH6VNHKQK.SEARCH&ppt=None&ppn=None&ssid=2cf2g319ps0000001664474777111,2022-09-29 23:35:57.701506+05:30
