u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
24YR9NJ5,acer EB1 31.5 inch Full HD LED Backlit IPS Panel Monitor (EB321HQ),18999,23000,17% off,193,24,4,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'VGA Support | HDMI', 'Brightness: 300 nits', 'Response Time: 4 ms | Refresh Rate: 60 Hz', 'HDMI Ports - 1', '3 Years on Site']",https://www.flipkart.com/acer-eb1-31-5-inch-full-hd-led-backlit-ips-panel-monitor-eb321hq/p/itmfdrzuyajz4nhf?pid=MONFDRZUS8J7TF3H&lid=LSTMONFDRZUS8J7TF3HPFTQK2&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_stXgMaXmCUYGztEWOgFS4EwQe%2FFwzLO6n%2F2vaFeSLmxCqAgdnXMY9Ok6tQM5pDcJ7lXz1F7jF3R96Vs7qQ3VrA%3D%3D&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:55.455673+05:30
JPPI5LPN,"BenQ 23.8 inch Full HD LED Backlit IPS Panel Frameless, Flicker-Free, Built-In Speakers Monitor (GW248...",10890,14990,27% off,4628,720,4.5,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'VGA Support | HDMI', 'Inbuilt Speaker', 'Brightness: 250 nits', 'Response Time: 5 ms | Refresh Rate: 60 Hz', 'HDMI Ports - 1', '3 Years Onsite Warranty']",https://www.flipkart.com/benq-23-8-inch-full-hd-led-backlit-ips-panel-frameless-flicker-free-built-in-speakers-monitor-gw2480/p/itm1f8ae136d52c5?pid=MONEXFVGGUFVUXZZ&lid=LSTMONEXFVGGUFVUXZZVFTK8K&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_stXgMaXmCUYGztEWOgFS4EwQe%2FFwzLO6n%2F2vaFeSLmzFKbwjMrUUBr6rREmahorJPZ3f8C3bqcIpaXF8A8QAuw%3D%3D&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:55.879110+05:30
Q4YL1MEE,SAMSUNG 22 inch Full HD IPS Panel Monitor (LF22T354FHWXXL),10299,17290,40% off,3036,403,4.4,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 nits', 'Response Time: 5 ms | Refresh Rate: 75 Hz', 'HDMI Ports - 1', '3 Years Domestic Warranty']",https://www.flipkart.com/samsung-22-inch-full-hd-ips-panel-monitor-lf22t354fhwxxl/p/itm8dcc388bd901f?pid=MONGAQTQKCEZGVSC&lid=LSTMONGAQTQKCEZGVSCG4LB7V&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&spotlightTagId=BestsellerId_6bo%2Fg0i%2F9no&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONGAQTQKCEZGVSC.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:56.284499+05:30
FORSDWKB,"SAMSUNG 24 inch Full HD LED Backlit IPS Panel with 3-Sided Borderless Display, Game & Free Sync Mode, ...",11450,19100,40% off,3036,403,4.4,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 nits', 'Response Time: 5 ms | Refresh Rate: 75 Hz', 'HDMI Ports - 1', '3 Years Warranty on Product From Manufacturer']",https://www.flipkart.com/samsung-24-inch-full-hd-led-backlit-ips-panel-3-sided-borderless-display-game-free-sync-mode-eye-saver-mode-flicker-monitor-lf24t350fhwxxl/p/itm4e2d885641901?pid=MONFYGGACKSJX4MS&lid=LSTMONFYGGACKSJX4MSSUIOO3&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONFYGGACKSJX4MS.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:56.679452+05:30
GW0JNOLI,"acer 23.6 inch Curved Full HD VA Panel with VESA Mount Support, 1500R Curvature, HDMI 1.4, Integrated ...",8699,12999,33% off,33,5,4.6,"['Panel Type: VA Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 nits', 'Response Time: 1 ms | Refresh Rate: 75 Hz', '3 Years Warranty']",https://www.flipkart.com/acer-23-6-inch-curved-full-hd-va-panel-vesa-mount-support-1500r-curvature-hdmi-1-4-integrated-speakers-gaming-monitor-ed240q/p/itm30fe5e5a30da7?pid=MONGHYDYGZVXTBS9&lid=LSTMONGHYDYGZVXTBS9BLPT6M&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONGHYDYGZVXTBS9.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:57.071705+05:30
NYYPNNIX,acer 21.5 inch Full HD VA Panel Monitor (KA222Q B),10900,10900,0,0,0,0,"['Panel Type: VA Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 nits', 'Response Time: 1 ms | Refresh Rate: 75 Hz', '3 Years Warranty']",https://www.flipkart.com/acer-21-5-inch-full-hd-va-panel-monitor-ka222q-b/p/itm92e31ee95edcb?pid=MONGHQS4GZ3AWGBV&lid=LSTMONGHQS4GZ3AWGBV1DB2OF&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONGHQS4GZ3AWGBV.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:57.484622+05:30
VQEQWAS9,acer 19.5 inch HD+ LED Backlit TN Panel Monitor (V206HQL),7299,9000,18% off,16343,2691,4.3,"['Panel Type: TN Panel', 'Screen Resolution Type: HD+', 'Brightness: 200 nits', 'Response Time: 5 ms | Refresh Rate: 60 Hz', 'HDMI Ports - 1', '3 Years Warranty']",https://www.flipkart.com/acer-19-5-inch-hd-led-backlit-tn-panel-monitor-v206hql/p/itmeygcwhszg2vfh?pid=MONEYGCHK5GHSN6B&lid=LSTMONEYGCHK5GHSN6BZGY24X&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONEYGCHK5GHSN6B.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:57.879953+05:30
FZ0ZKSVJ,"BenQ GW 27 inch Full HD LED Backlit IPS Panel Height Adjustment, Anti Glare Screen, Built-in Speakers,...",16990,22990,26% off,50,11,4.6,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 Nits', 'Response Time: 5 ms | Refresh Rate: 65 Hz', 'HDMI Ports - 1', '39 Months from the Date of Manufacturing or 36 Months from the Date of Invoice (POP) whichever is Earlier']",https://www.flipkart.com/benq-gw-27-inch-full-hd-led-backlit-ips-panel-height-adjustment-anti-glare-screen-built-in-speakers-pivot-blue-light-filter-swivel-wall-mountable-tilt-flicker-free-monitor-gw2780t/p/itm9d63ff4cd7c1f?pid=MONFZDZRSKKXHB9R&lid=LSTMONFZDZRSKKXHB9RCAUU4H&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_stXgMaXmCUYGztEWOgFS4EwQe%2FFwzLO6n%2F2vaFeSLmxmRyyoRtkGgBAcWjlRQsfo7C%2FGlfwpOFv%2BoM%2Fx6TszQQ%3D%3D&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:58.312555+05:30
36WTZEKZ,Enter 15 inch HD Monitor (15.4 inch HD LED Backlit Monitor),3359,4999,32% off,17,3,4.1,"['Screen Resolution Type: HD', 'Response Time: 4 ms', '1 Year, by Brand']",https://www.flipkart.com/enter-15-inch-hd-monitor-15-4-led-backlit-monitor/p/itm1a9905013295a?pid=MONGCWAMYR259GHH&lid=LSTMONGCWAMYR259GHHORYCFB&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONGCWAMYR259GHH.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:58.727403+05:30
T1EJHTOW,"acer V7 23.8 inch Full HD LED Backlit IPS Panel TCO Certified, HDMI Support Professional Monitor (V247...",9999,16000,37% off,7,2,4.1,"['Panel Type: IPS Panel', 'Screen Resolution Type: Full HD', 'Brightness: 250 nits', 'Response Time: 4 ms | Refresh Rate: 75 Hz', '3 Years Warranty']",https://www.flipkart.com/acer-v7-23-8-inch-full-hd-led-backlit-ips-panel-tco-certified-hdmi-support-professional-monitor-v247y/p/itme5aed0846789a?pid=MONGHYDYARKXKM7R&lid=LSTMONGHYDYARKXKM7RGGTSKH&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=6653072b-96c0-4436-a2c1-7dd65eea0071.MONGHYDYARKXKM7R.SEARCH&ppt=None&ppn=None&ssid=vyb74zseg00000001664645122573&qH=08b5411f848a2581,2022-10-01 22:54:59.162593+05:30
