u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
49G6C7I0,IAIR Jazz2 Wired Earphones with Mic Dynamic Speakers Stylish Design Soft EarTips Wired Headset,166,349,52% off,14,0,4,[],https://www.flipkart.com/iair-jazz2-wired-earphones-mic-dynamic-speakers-stylish-design-soft-eartips-headset/p/itmb3e359f571654?pid=ACCGEVFK5U2JPTCN&lid=LSTACCGEVFK5U2JPTCNYDLGPP&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_5xdHbb5frI3YJtF3XxrYfqnz4L1QVnasyDPOpvxni7i%2FryGVgBcUIDk8bVS12gCrNHKtgGguXj8jJWOp09chzw%3D%3D&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:34.833861+05:30
YV9WJYJX,Tekk WireBud 5005b Super Bass Stereo Sound 10 mm Wired Headset,159,449,64% off,0,0,0,[],https://www.flipkart.com/tekk-wirebud-5005b-super-bass-stereo-sound-10-mm-wired-headset/p/itm26f616134c4f6?pid=ACCGFHVFPGGQDKHZ&lid=LSTACCGFHVFPGGQDKHZZLBZ6T&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_5xdHbb5frI3YJtF3XxrYfqnz4L1QVnasyDPOpvxni7gd9I5Kj5yWgBuahE8klUgm21v6SUT1sFOwKNt7IT3c%2Bw%3D%3D&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:35.275284+05:30
IWIB9C7V,realme Buds 2 Wired Headset,499,799,37% off,665420,0,4.3,[],https://www.flipkart.com/realme-buds-2-wired-headset/p/itm393326c26b6ad?pid=ACCFKYE2ARGG67WC&lid=LSTACCFKYE2ARGG67WCEU0OSD&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFKYE2ARGG67WC.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:35.690034+05:30
QDBWQBH2,boAt Bassheads 100 Wired Headset,319,999,68% off,1235888,0,4.3,[],https://www.flipkart.com/boat-bassheads-100-wired-headset/p/itme346ff4c6846f?pid=ACCEVQZABYWJHRHF&lid=LSTACCEVQZABYWJHRHFWJJUZQ&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCEVQZABYWJHRHF.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:36.086954+05:30
QW0QP0M1,boAt Bassheads 242 Wired Headset,499,1490,66% off,520674,0,4.3,[],https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm3c088db035ab1?pid=ACCFHBK3GUQE3BUD&lid=LSTACCFHBK3GUQE3BUDT2EMQ0&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFHBK3GUQE3BUD.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:36.511852+05:30
7D3O3QMO,boAt Bassheads 103 Black Wired Headset,399,1290,69% off,547294,0,4.3,[],https://www.flipkart.com/boat-bassheads-103-black-wired-headset/p/itmcef2a10b6ea14?pid=ACCFGYHGGDCFYCA3&lid=LSTACCFGYHGGDCFYCA3IU4BSG&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFGYHGGDCFYCA3.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:36.915721+05:30
DP7WEWIV,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,319,699,54% off,142077,0,4.2,[],https://www.flipkart.com/realme-buds-classic-rma2001-wired-earphones-hd-microphone-headset/p/itm011ed7abae9dd?pid=ACCFWG73VVGWC27Y&lid=LSTACCFWG73VVGWC27YI3YWZW&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFWG73VVGWC27Y.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:37.387285+05:30
AQMOH5N6,"SpinBot BattleBudz W20 Wired Gaming Earphones with Boom Mic for Mobiles,PC,Xbox Wired Gaming Headset",649,999,35% off,23,0,4,[],https://www.flipkart.com/spinbot-battlebudz-w20-wired-gaming-earphones-boom-mic-mobiles-pc-xbox-headset/p/itm090e311d281f7?pid=ACCGHVHNUVYXEXUG&lid=LSTACCGHVHNUVYXEXUGW1YVNG&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_5xdHbb5frI3YJtF3XxrYfqnz4L1QVnasyDPOpvxni7iOTlDmbcOOxLpfDNgGUrNhX5NWVzaFIWC0TWp3ZaKhng%3D%3D&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:37.804539+05:30
KGKVYVBA,JBL C150SI with One Button Universal Remote Wired Headset,649,1399,53% off,370578,0,4.2,[],https://www.flipkart.com/jbl-c150si-one-button-universal-remote-wired-headset/p/itm5f6934af69fb7?pid=ACCEHDJBEJSQYYKU&lid=LSTACCEHDJBEJSQYYKUKRH1QM&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCEHDJBEJSQYYKU.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:38.219166+05:30
GAQALRVA,Ubon GP-321 Champ Earphone Wired Headset,143,249,42% off,4241,0,3.7,[],https://www.flipkart.com/ubon-gp-321-champ-earphone-wired-headset/p/itmac9765d2e6066?pid=ACCFUFAGVZ3ZYY8U&lid=LSTACCFUFAGVZ3ZYY8UJBHXOF&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFUFAGVZ3ZYY8U.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:39.233775+05:30
D0JG5SZX,"PunnkFunnk K20 Gaming Headset, Over Ear Gaming Headphones with Mic Wired Headset",849,4999,83% off,1387,0,4,[],https://www.flipkart.com/punnkfunnk-k20-gaming-headset-over-ear-headphones-mic-wired-headset/p/itmced59bf218eec?pid=ACCG5SVEGV99HFHR&lid=LSTACCG5SVEGV99HFHRNZHTLX&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_5xdHbb5frI3YJtF3XxrYfqnz4L1QVnasyDPOpvxni7gOAc%2BV%2FPvIo7hG%2BOR5UPupm0%2BctHzF%2B2KO3pVqtZ0X1Q%3D%3D&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:39.756025+05:30
921Z6T53,"SpinBot BattleBudz W20 Wired Gaming Earphones with Boom Mic for Mobiles,PC,Xbox,PS4 ,PS5 Wired Gaming Headset",516,999,48% off,262,0,3.7,[],https://www.flipkart.com/spinbot-battlebudz-w20-wired-gaming-earphones-boom-mic-mobiles-pc-xbox-ps4-ps5-headset/p/itmae30d72932cf0?pid=ACCGFUF3GHNZHKZ5&lid=LSTACCGFUF3GHNZHKZ5ZCLPZ1&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_5xdHbb5frI3YJtF3XxrYfqnz4L1QVnasyDPOpvxni7gYyU6SFCQiRTAk%2BOv2EUZIcjRUjom69lVtKXfNdfhVhw%3D%3D&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:40.276748+05:30
KQQVXAXQ,boAt BassHeads 900 Wired Headset,599,2490,75% off,274295,0,4.3,[],https://www.flipkart.com/boat-bassheads-900-wired-headset/p/itm1f5b43896a3b5?pid=ACCEX3U2RXJFUGWG&lid=LSTACCEX3U2RXJFUGWG34QWP0&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCEX3U2RXJFUGWG.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:40.814919+05:30
0IDGFWOC,Cosmic Byte GS430 Wired Headset,504,1499,66% off,11503,0,4.2,[],https://www.flipkart.com/cosmic-byte-gs430-wired-headset/p/itm097793e7dfbb2?pid=ACCFPRKY5UMKFVNH&lid=LSTACCFPRKY5UMKFVNHRES07B&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&spotlightTagId=BestvalueId_0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=625e179c-6b0a-49a2-9170-8f9edde062ec.ACCFPRKY5UMKFVNH.SEARCH&ppt=None&ppn=None&ssid=ew1vatouhc0000001665337332663&qH=ec8b366ba95c152f,2022-10-09 23:11:41.605837+05:30
