u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
3ETESGFO,boAt Bassheads 100 Wired Headset,319,999,68% off,1238827,0,4.3,[],https://www.flipkart.com/boat-bassheads-100-wired-headset/p/itme346ff4c6846f?pid=ACCEVQZABYWJHRHF&lid=LSTACCEVQZABYWJHRHFWJJUZQ&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_XFM6EWVovflYV538F7%2BrHvLhu%2F0ErG%2BfexgYpvFjoPD9vA0vOo6Lsj28Q2rMjYL6xT%2BBohWkXTPukGBDuUanVw%3D%3D&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:30.806816+05:30
23DBVT9D,boAt Bassheads 103 Black Wired Headset,399,1290,69% off,548744,0,4.3,[],https://www.flipkart.com/boat-bassheads-103-black-wired-headset/p/itmcef2a10b6ea14?pid=ACCFGYHGGDCFYCA3&lid=LSTACCFGYHGGDCFYCA3IU4BSG&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_XFM6EWVovflYV538F7%2BrHvLhu%2F0ErG%2BfexgYpvFjoPAr%2FrW%2FLBbG%2BjEw556pEyHXhyX7SSBKHGnfjWAR4ayoFA%3D%3D&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:31.180815+05:30
3LYOQVIH,realme Buds 2 Wired Headset,499,799,37% off,667197,0,4.3,[],https://www.flipkart.com/realme-buds-2-wired-headset/p/itm393326c26b6ad?pid=ACCFKYE2ARGG67WC&lid=LSTACCFKYE2ARGG67WCEU0OSD&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCFKYE2ARGG67WC.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:31.541814+05:30
JJPUMFQV,boAt Bassheads 242 Wired Headset,499,1490,66% off,522047,0,4.3,[],https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm3c088db035ab1?pid=ACCFHBK3GUQE3BUD&lid=LSTACCFHBK3GUQE3BUDT2EMQ0&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCFHBK3GUQE3BUD.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:31.962814+05:30
0DFGEESN,realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset,319,699,54% off,142077,0,4.2,[],https://www.flipkart.com/realme-buds-classic-rma2001-wired-earphones-hd-microphone-headset/p/itm011ed7abae9dd?pid=ACCFWG73VVGWC27Y&lid=LSTACCFWG73VVGWC27YI3YWZW&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCFWG73VVGWC27Y.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:32.397814+05:30
3TC5HUDR,Ubon GP-321 Champ Earphone Wired Headset,143,249,42% off,4330,0,3.7,[],https://www.flipkart.com/ubon-gp-321-champ-earphone-wired-headset/p/itmac9765d2e6066?pid=ACCFUFAGVZ3ZYY8U&lid=LSTACCFUFAGVZ3ZYY8UJBHXOF&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCFUFAGVZ3ZYY8U.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:32.917815+05:30
MKSS29QQ,JBL C150SI with One Button Universal Remote Wired Headset,649,1399,53% off,371012,0,4.2,[],https://www.flipkart.com/jbl-c150si-one-button-universal-remote-wired-headset/p/itm5f6934af69fb7?pid=ACCEHDJBEJSQYYKU&lid=LSTACCEHDJBEJSQYYKUKRH1QM&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCEHDJBEJSQYYKU.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:33.294814+05:30
WXOWUEBH,boAt Bassheads 103 Blue Wired Headset,399,1290,69% off,548744,0,4.3,[],https://www.flipkart.com/boat-bassheads-103-blue-wired-headset/p/itma6533ab620ab5?pid=ACCFGYHHKJ94GN6A&lid=LSTACCFGYHHKJ94GN6AGRUYOH&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=en_XFM6EWVovflYV538F7%2BrHvLhu%2F0ErG%2BfexgYpvFjoPDw6jIGEpGZ9v2DUnpEfVayuJUnpSgrtjo1rR2TxbxT5Q%3D%3D&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:34.275814+05:30
93LNVQ3D,boAt BassHeads 900 Wired Headset,599,2490,75% off,274295,0,4.3,[],https://www.flipkart.com/boat-bassheads-900-wired-headset/p/itm1f5b43896a3b5?pid=ACCEX3U2RXJFUGWG&lid=LSTACCEX3U2RXJFUGWGF9FHN9&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCEX3U2RXJFUGWG.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:34.845813+05:30
VVAW10ZG,Cosmic Byte Stardust Wired Gaming Headset,399,1149,65% off,16137,0,4.2,[],https://www.flipkart.com/cosmic-byte-stardust-wired-gaming-headset/p/itmd0cacb2fbe695?pid=ACCFVYEFASDHJ5JS&lid=LSTACCFVYEFASDHJ5JSM3VZID&marketplace=FLIPKART&q=wired+headset&store=0pm%2Ffcn&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=1547aa78-cde3-4a89-9b12-c04bcc2c6b31.ACCFVYEFASDHJ5JS.SEARCH&ppt=None&ppn=None&ssid=nppdr3x3a80000001665425230319&qH=ec8b366ba95c152f,2022-10-10 23:36:35.343805+05:30
