u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
GFRB0VPB,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,76602,7044,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_1&otracker=browse&fm=organic&iid=en_80dIi%2BtYFdC7BWP8F%2BbbNVcPfnJtD96Z%2FbPnTiLt9eZ2e%2BTFonwkSk5xEkViI9iY8KsO8evchuGg0YFlgim87A%3D%3D&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:46.570648+05:30
2IDBAN6R,WD My Passport 1 TB External Hard Disk Drive (HDD),3799,8120,53% off,28803,2622,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_2&otracker=browse&fm=organic&iid=en_80dIi%2BtYFdC7BWP8F%2BbbNVcPfnJtD96Z%2FbPnTiLt9eYGVysF8I5yQ0N39notq1Sq6%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:46.955592+05:30
H6OIAYCA,WD 1.5 TB Wired External Hard Disk Drive (HDD),3898,5600,30% off,76602,7044,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&spotlightTagId=BestsellerId_6bo%2Fjdy%2Fnl6&srno=b_1_3&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCFCYH2FGJBJRFS.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:47.361120+05:30
5NQ5M6PL,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5199,7999,35% off,10941,825,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itm3ca076be6fb4b?pid=ACCG3FE4FHG8VH3U&lid=LSTACCG3FE4FHG8VH3UO4PBOC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_4&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCG3FE4FHG8VH3U.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:47.794997+05:30
9XC8GEK8,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 2 TB External Har...,5049,6999,27% off,1914,135,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itm9dfe3462c3843?pid=ACCG3FE4ABHXBYZD&lid=LSTACCG3FE4ABHXBYZDGYSU3Q&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_5&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCG3FE4ABHXBYZD.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:48.140643+05:30
CTZV5OXI,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 1 TB External Har...,3699,4999,26% off,1914,135,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_6&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCG3FE4FYCHZ3U2.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:48.542617+05:30
NNV62SDZ,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5199,7999,35% off,10941,825,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itmd970bf65e63be?pid=ACCG3FE4S2JFUGBK&lid=LSTACCG3FE4S2JFUGBKHQLEPP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_7&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCG3FE4S2JFUGBK.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:49.031190+05:30
AIBEJ3IL,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 7200 RPM, 64 MB Cache 1 TB Desktop Internal Hard Disk Drive ...",3409,4124,17% off,250,40,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-7200-rpm-64-mb-cache-1-tb-desktop-internal-hard-disk-drive-hdd-st1000dm010/p/itmeqn3rdgnqjshd?pid=IHDG6EZXTZ3AY3ZA&lid=LSTIHDG6EZXTZ3AY3ZA506XYB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_8&otracker=browse&fm=organic&iid=en_80dIi%2BtYFdC7BWP8F%2BbbNVcPfnJtD96Z%2FbPnTiLt9eZXNlYVZOF9vw2PmSQVVsUaMbD3a9gqPJX5iuBDMx6spw%3D%3D&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:49.398246+05:30
Y5QFDK5B,Seagate Ultra Touch 2 TB External Hard Disk Drive (HDD),5399,7999,32% off,17352,1571,4.5,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-ultra-touch-2-tb-external-hard-disk-drive-hdd/p/itm575cf91112957?pid=ACCFFUEQ4UKGTNRC&lid=LSTACCFFUEQ4UKGTNRCTHK9YO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_9&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCFFUEQ4UKGTNRC.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:49.783979+05:30
824TKT9I,TOSHIBA Canvio Ready 1 TB External Hard Disk Drive (HDD),3399,6313,46% off,4587,344,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.2', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-canvio-ready-1-tb-external-hard-disk-drive-hdd/p/itmf8a3582a1d9dd?pid=ACCG2ZYZPTAPDUSK&lid=LSTACCG2ZYZPTAPDUSKCHGXA6&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_10&otracker=browse&fm=organic&iid=26d813a7-f58a-427b-9aa3-adb7fc0831b4.ACCG2ZYZPTAPDUSK.SEARCH&ppt=None&ppn=None&ssid=83ob6fc0kg0000001665423505941,2022-10-10 23:07:50.163185+05:30
