u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
9YPGHEBF,WD Elements 2 TB Wired External Hard Disk Drive (HDD),4999,7905,36% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-elements-2-tb-wired-external-hard-disk-drive-hdd/p/itmf5ga7rqpzjk4c?pid=ACCF5GA7DQB5UYKF&lid=LSTACCF5GA7DQB5UYKFQ9OORP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_1&otracker=browse&fm=organic&iid=en_gHisMiWbkzLTJ4IEi1GJajyFAWq6q33ITkSYUosb56mpBaYMunPyjJFv%2BAWm089O8KsO8evchuGg0YFlgim87A%3D%3D&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:46.672459+05:30
FPHPAKY3,WD My Passport 1 TB External Hard Disk Drive (HDD),3799,8120,53% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-1-tb-external-hard-disk-drive-hdd/p/itm49af26ca1ad50?pid=ACCFH7XCF2FAQQ2A&lid=LSTACCFH7XCF2FAQQ2APHKVSD&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_2&otracker=browse&fm=organic&iid=en_gHisMiWbkzLTJ4IEi1GJajyFAWq6q33ITkSYUosb56mnhrAnZ%2BXluNKaXA1UybzZ6%2Ffr9apP%2BUJ3od%2B3Twqr7w%3D%3D&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:46.825806+05:30
DEPO890Z,WD 1.5 TB Wired External Hard Disk Drive (HDD),3898,5600,30% off,77384,7076,4.4,"['Portable Hard Drive', 'Capacity: 1.5 TB', 'Connectivity: USB 3.0, USB 2.0', '1 Port', '2 Years Warranty']",https://www.flipkart.com/wd-1-5-tb-wired-external-hard-disk-drive-hdd/p/itmfcyh2wheuvhbk?pid=ACCFCYH2FGJBJRFS&lid=LSTACCFCYH2FGJBJRFSW7VVVN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&spotlightTagId=BestsellerId_6bo%2Fjdy%2Fnl6&srno=b_1_3&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCFCYH2FGJBJRFS.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.008689+05:30
7YKYCVN2,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 1 TB External Har...,3699,4999,26% off,2031,137,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_4&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCG3FE4FYCHZ3U2.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.177366+05:30
ERR8H1KJ,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5199,7999,35% off,11356,845,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itm3ca076be6fb4b?pid=ACCG3FE4FHG8VH3U&lid=LSTACCG3FE4FHG8VH3UO4PBOC&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_5&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCG3FE4FHG8VH3U.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.336082+05:30
XARULKEH,Seagate Ultra Touch 2 TB External Hard Disk Drive (HDD),5399,7999,32% off,17496,1576,4.5,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-ultra-touch-2-tb-external-hard-disk-drive-hdd/p/itm575cf91112957?pid=ACCFFUEQ4UKGTNRC&lid=LSTACCFFUEQ4UKGTNRCTHK9YO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_6&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCFFUEQ4UKGTNRC.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.529828+05:30
8D0ZAMRA,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5199,7999,35% off,11356,845,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itmd970bf65e63be?pid=ACCG3FE4S2JFUGBK&lid=LSTACCG3FE4S2JFUGBKHQLEPP&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_7&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCG3FE4S2JFUGBK.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.684112+05:30
LX059A3Q,WD My Passport 2 TB External Hard Disk Drive (HDD),5199,8385,37% off,29102,2636,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 2.0, USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/wd-my-passport-2-tb-external-hard-disk-drive-hdd/p/itm5b99655b2db2c?pid=ACCFH7XCSJRDF2DK&lid=LSTACCFH7XCSJRDF2DKPWATKL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_8&otracker=browse&fm=organic&iid=en_gHisMiWbkzLTJ4IEi1GJajyFAWq6q33ITkSYUosb56m4fjcMZsRdHC8IWAhJtA%2Bd0eaGtQ4wzTbuSnp9VfjuzA%3D%3D&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:47.843879+05:30
4YEU0INN,TOSHIBA 1 TB External Hard Disk Drive (HDD),3399,6000,43% off,11,0,4.5,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '1 Port', '3 Years Domestic Warranty']",https://www.flipkart.com/toshiba-1-tb-external-hard-disk-drive-hdd/p/itm85c15ef087d09?pid=ACCGHWNF98UEVNW7&lid=LSTACCGHWNF98UEVNW7X4RRKA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_9&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCGHWNF98UEVNW7.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:48.094492+05:30
KQA9K4F0,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 2 TB External Har...,4999,6999,28% off,2031,137,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itm9dfe3462c3843?pid=ACCG3FE4ABHXBYZD&lid=LSTACCG3FE4ABHXBYZDGYSU3Q&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_1_10&otracker=browse&fm=organic&iid=0c49b560-e2d8-47e5-af4f-ef5794e005cb.ACCG3FE4ABHXBYZD.SEARCH&ppt=None&ppn=None&ssid=dczum9epz40000001666437162560,2022-10-22 16:41:48.308245+05:30
